f1,f2,f3
-0.946084659,0.725615501,-1.043146263
-0.760284792,1.008879038,-1.214650251
-0.996435806,1.497448616,-0.489022522
0.739450314,0.511315393,0.828855695
0.107554887,1.615224874,-1.984750596
0.935154789,1.435437809,1.013390114
-2.580729425,-1.714277921,-1.103295719
1.363624643,0.673347063,1.780582936
-1.369954982,0.632580975,-0.281479357
2.24737857,1.274025511,1.92874063
-0.796778632,1.428506321,-0.273787158
0.445753369,0.125927905,0.604596254
-0.563831536,1.189650671,-1.876541507
0.431436513,0.130844961,0.852200467
-1.176903375,-0.148309938,-1.945988151
-0.481127747,-1.10603011,0.619509882
0.181376528,2.277574312,-2.013673183
1.54357411,2.358335585,1.007625154
-1.465564244,1.573268224,0.523786978
0.58771362,2.886982821,-1.482713185
0.322004826,-0.680300603,1.098051211
0.296594135,2.188012886,-1.959347283
1.434243605,1.19392508,1.348963769
-0.039037555,-0.28575131,0.587757235
-1.103126489,1.22522401,-0.537462861
-1.595868078,0.271733939,-1.118870702
0.317170073,0.768999158,1.196234368
1.385476411,0.839758575,1.304293204
-0.722737721,-1.022900502,0.428436914
0.374621434,2.638288666,-1.960402542
-0.9799098,0.756067362,-1.220699764
1.402357259,1.758610143,1.255261384
0.048306602,3.042862865,-1.327322153
0.915605275,0.430206589,0.61383943
-0.964747147,1.187833012,-1.108103083
-1.457107152,0.866963255,-0.205539479
-0.624496543,-0.191107696,1.011080059
2.795787545,2.365482279,2.127755778
0.031680411,-0.232059303,0.402344412
0.988946755,0.784415041,0.948938176
3.285566726,3.284411008,2.108740361
-0.247490236,0.560612696,-2.179797207
1.214723241,1.246247105,0.678810319
-0.413078754,1.238780704,-1.519150274
-1.781779369,-2.180721929,-0.398458482
-0.624109418,1.44879869,-1.640279141
2.142461847,2.657002252,1.249655806
1.214275845,0.86047623,0.947169116
-0.21154151,-0.727704904,0.469064584
-1.425967896,0.468481142,-0.573284345
-0.937227941,0.775808146,-0.556190732
-1.849673405,0.14270625,-0.807762029
0.381430444,0.280717069,0.644549358
2.900009468,3.909644474,1.084788533
-1.690127576,0.883257225,0.014078032
1.764946479,1.0409151,1.968475127
-0.778589055,0.329430933,-2.357454319
1.575780651,2.691175957,0.946299264
0.937924809,0.62425722,1.5043525
-1.524673815,0.128179983,-1.075049913
0.743878865,1.107313452,0.766213581
-0.995801124,0.042308809,-1.962897762
0.723338747,1.760298864,0.647300676
0.817922479,0.720002294,0.739457486
-1.80044316,0.494899587,0.077956454
-0.669083015,-2.114213634,0.829959587
0.207983753,2.145446086,-1.80514582
-0.186095548,2.104278343,-1.563366552
1.774636541,1.775749613,1.197998121
-1.576401979,0.255552426,-0.580422727
1.993911631,0.883283504,2.093198516
1.415148631,0.972104202,1.503176291
0.291745866,2.607586166,-1.725764689
1.001143627,0.730990487,1.19969849
-0.816522766,1.843273368,-0.058384359
0.717145856,0.512307217,0.73283428
-0.130261452,2.054016325,-1.162289401
-0.805879911,1.528081876,-0.863655289
-0.266659316,-0.150913523,0.270605205
-2.146622967,-0.507413487,-0.369224883
0.793781862,1.170687273,0.992430344
-1.304391395,-0.283560105,-2.107570385
-0.648472469,0.341658611,-1.524026
-0.978661535,1.764680966,-0.703356898
-2.356569681,-0.85380894,-0.827205809
0.376060958,-0.201156416,1.147382867
0.82769915,1.857068471,0.104663215
-0.595400564,2.327503522,-0.311235755
1.06888354,1.511549584,0.873970101
-0.611698039,0.307756394,0.0999676
-0.439979449,-0.430087658,0.434947237
-1.352120438,0.366701341,-1.417995968
1.971972907,2.485762325,1.474278698
2.442439525,1.935518352,1.464870992
0.186452028,0.794204833,0.118260388
-0.259280173,2.147777719,-1.424549118
-0.228359063,1.99815574,-0.796261981
-1.049527857,1.131592,-0.645300968
-0.337411132,0.848192847,-2.123231998
-1.052261438,1.115075405,-0.885887641
1.212674154,1.536998929,1.179442078
1.753859389,1.938980443,1.041305181
0.751359645,1.786063247,0.596020429
-0.558048402,1.706986992,-0.97417356
-0.472884117,1.291764509,-2.241142432
1.810695151,1.686620097,1.578748673
-0.687922537,1.823176456,-0.351739718
-0.571422121,-0.62334524,0.009841817
-1.261523842,0.640530937,-1.31610879
-2.061106663,-0.84153122,-1.27163095
0.950106636,1.522736946,0.682278752
-2.217985434,0.381567715,0.449574407
-0.019564595,2.464161648,-1.724135192
2.333082122,3.071293827,1.002089265
1.833984788,1.271638597,1.626759216
1.873596496,1.853548372,1.604950962
0.133448704,2.933229641,-0.933496624
1.592972903,1.138689547,1.376795893
-1.239154408,0.604454587,-1.230763393
1.28040108,1.39116421,1.325534946
-1.096464532,0.984504314,-0.861647391
2.052359773,2.046310167,1.310829258
2.17156389,2.721426614,1.436575217
0.462832084,1.358334008,0.349900063
-0.279543292,1.574925999,-1.584785629
1.441105197,0.534940812,1.975985797
-2.632494409,0.30910424,1.480309008
-0.494772611,2.09422071,-0.955499379
-2.07072753,-0.363885565,-0.431368614
0.817532566,1.051495029,0.813351192
0.517953263,-0.749986715,1.239991652
-1.954423133,0.299646921,-0.174930478
1.844027424,2.107354029,1.328249868
0.025399935,1.368350847,-2.149011415
1.582876457,1.073264289,1.649176642
-0.632736833,-0.280528296,0.004550337
1.239135374,1.134274765,1.197747296
0.302416183,-0.739345687,1.231394821
1.557634785,1.698594122,1.215950803
-0.398790247,2.075245433,-0.738190805
-1.274353981,1.086638581,-0.355101679
-0.271057402,2.081812217,-1.440983822
-0.741397265,1.865290023,-1.057159486
1.279281479,1.103214452,0.93543618
-2.330038937,-0.88353826,-0.505413843
1.863349048,1.474816298,1.849553058
-0.160404676,-0.134997045,0.369234598
1.737417705,1.858035322,1.491323969
-0.396036474,1.960074826,-1.787671748
-1.400147983,0.794132187,-0.596844958
1.030413668,0.930948231,1.356141601
-1.065722344,0.695821426,-1.096354614
0.415394661,-0.201603496,0.635307901
-0.275576199,2.248456554,-0.756511548
0.559700552,0.617377684,0.544540743
-2.209526997,0.116640696,0.090073633
-0.651206771,1.31236825,-1.913103881
1.814223528,1.851227886,1.302670904
0.153081645,1.329663626,-2.80974071
-0.966933556,-0.714186655,-2.155885924
-0.935455208,0.786267043,-1.198268604
0.363641721,2.040665293,-2.355617569
2.637102683,2.353981013,1.495106732
0.130721974,0.152741116,0.903514714
1.002568965,1.090861253,1.223385611
-0.637849944,1.81717109,-1.117294077
-1.256549158,1.486265637,-0.149749346
1.636122415,1.025882701,1.602390553
-0.539146161,2.011768588,-1.007230047
1.706042555,2.1055566,1.189848652
1.281728843,1.119986052,1.368616767
-0.15362051,2.455435148,-1.127179337
-1.555651017,0.962640082,-0.339917583
-0.623035431,1.283581618,-1.285463353
2.716579239,2.491171217,1.811801725
-0.692741917,0.980229901,-1.670651251
2.402609121,2.605923357,1.660983222
-0.824742935,1.328112081,-1.366605029
-1.408483565,-0.581474804,-2.005927463
1.888753283,1.69346265,1.496234338
1.267997948,1.013817997,1.075795294
-0.917629377,1.166879287,-1.158423175
-0.281319627,1.519164302,-1.754647732
-0.687302239,1.506647255,-1.200723445
-1.628715358,0.671185023,-0.236047624
-1.006745662,0.63799214,-1.372655466
0.58932314,0.404876358,1.083179563
-0.271903517,-0.111623866,0.531447431
0.376732282,0.592083383,0.235870467
0.419056118,0.524951018,0.96502799
1.566548168,1.765884085,1.130325596
-2.194538123,-0.224463976,-0.039603973
-1.059215143,0.754135511,-1.250770911
0.783818087,0.702258376,0.631996127
0.052782574,0.1165489,0.155984349
0.855587733,0.979022249,0.509877739
1.367646459,1.906024731,1.264964437
-2.754970499,-0.352293611,-0.434590201
-1.47781973,-0.26630455,-1.695909343
-0.180511859,0.88338374,-0.139533054
-2.397815667,-1.18651639,-0.545090903
-1.578606397,1.13554224,-0.137263786
1.373912122,1.834699161,1.177724758
1.23516931,0.914496288,1.286306974
-0.051861677,-0.797406133,0.915095989
0.010843932,1.586668127,-2.335260889
-1.61089356,-0.170928544,-1.910876303
-1.385512892,0.498431646,-0.648068833
-0.169691587,2.206779745,-0.987114024
-0.751225974,0.120602394,-2.434785792
-0.35880614,1.403087785,-1.581112712
-1.501759668,1.483173454,0.227210641
-0.814376632,2.579865794,0.333198289
1.968309633,2.096413244,1.448356135
2.119185654,1.723311444,1.351585323
-0.930343576,1.088372546,-0.820453729
-1.325169664,1.764656552,0.48908752
1.457945311,0.548672001,1.826990191
0.846448987,0.659429098,0.976847575
0.806379018,0.809042565,0.536847892
-0.055196771,-1.10146495,0.724837405
1.262100311,0.72290182,1.248149809
0.825858127,0.296268456,1.175134297
1.30676533,2.393503611,0.702774884
-1.378296395,0.655626333,-1.089709131
-1.012452209,0.518650984,-1.967025179
-1.952558514,-0.851340981,-1.196499767
0.430839759,1.07978265,0.351740998
0.487266024,1.692111027,0.038414086
-1.378630831,0.046142525,-1.311791892
2.464471919,2.562952478,1.911840575
-1.731226593,1.373297011,0.555555221
0.771704393,0.338029337,1.295254202
-1.315485344,0.045225539,-1.425893452
-1.659302261,1.386175159,0.931767356
3.354155879,3.270555369,1.886738198
-0.377488275,1.419599975,-1.400137016
2.076807681,2.704911263,0.873737199
-1.002941676,1.004317864,-0.782281142
0.973950616,0.766817554,1.1787589
0.397512653,2.147062262,-1.3475344
0.954815429,0.340827213,1.099452479
-0.51505485,1.964588114,-0.54481318
0.924269353,0.364207401,1.756268539
-1.144603774,0.451566337,-1.362594357
-1.821510954,-0.326365106,-1.012196602
0.717329947,0.852500772,1.201748073
1.232625106,0.837239114,1.006419525
2.346769808,3.348943455,1.262031367
1.803826631,2.274834873,1.21604968
-1.073615205,1.477008579,-0.49312566
-0.163798113,-0.530083322,0.798939776
0.317930141,1.737312404,-3.028347964
-0.886572642,1.38551216,-0.595470426
0.535200756,0.731422572,0.639883328
-1.886868138,1.069231973,0.493194547
0.605369792,1.313005106,1.093481894
3.498626408,2.410003533,2.706148226
2.636274043,3.247341681,1.265610433
1.013402711,1.946603905,0.324200426
1.988744133,3.326973622,0.96392806
-0.308430563,2.139823992,-1.425401588
-0.476881117,1.936967717,-0.894931413
1.166283703,1.704359225,0.621537027
1.372783097,1.455599017,1.857775845
1.531670005,1.049749842,1.522997157
-0.738333077,0.472112943,-1.867873763
0.505320228,1.165224611,0.803421546
0.602513954,0.06197282,0.792999278
-0.502764679,1.571822094,-1.093906189
1.059924877,1.246539561,0.953534898
0.498237323,-0.03129104,1.092412188
-1.658468948,-0.034184679,-0.322716174
-0.548426423,-0.838184484,0.218750632
0.634831101,0.805374482,0.329618584
-1.980074448,0.411218618,0.75560409
0.859428627,1.172024358,0.45973643
-1.127511291,0.245882803,-1.825577249
1.746685141,1.084268076,1.985255597
2.437134958,2.133947327,1.619541628
2.907790998,3.251619569,1.673914961
1.606399138,2.043787516,1.341136199
-0.977242604,1.396059209,-1.156147641
1.740491141,1.569765064,1.666770039
-1.23846645,0.688393093,-0.567516439
1.83495797,1.365371841,2.143069667
1.343403106,0.791597497,1.011079543
-2.589624943,-0.548182597,-0.410917016
-1.45925099,0.366915205,-0.820755463
-0.047782814,-0.377404853,0.501120843
2.410041435,2.303193941,1.535880721
-0.542799045,0.76643779,-1.783656446
0.321275003,1.746887104,-2.382584643
1.834880584,1.899069182,1.217801154
-1.575001761,0.324497994,-0.532044518
1.304910489,0.679785318,0.492530701
-0.159260985,-0.261023992,0.128827882
-0.158268525,1.833060369,-1.607596999
-0.976204509,0.248430467,-2.122359957
1.16758623,1.515622931,1.116923717
-0.66270929,1.02865535,-1.676370779
1.519852005,1.415554329,1.40445422
-1.135684587,0.454792596,-1.314200724
2.78295371,2.553117007,1.788151889
-0.171184398,2.673039958,-0.358857174
-2.62445774,-0.364362284,0.630034288
-2.031920719,0.227892576,0.029719488
-0.002956183,2.918960166,-0.586410388
3.234613294,3.119914046,1.93345925
-0.845062143,0.808093959,-1.066216359
1.536347239,1.610800754,1.175457777
0.95758552,1.404774442,0.860355838
2.165165448,2.303313468,1.786130825
0.875581057,1.136518212,0.937619426
0.087507306,-0.222329459,0.895623039
0.569345437,-0.616879369,1.588041265
-0.815952033,2.14631364,0.126075297
-0.039441636,1.31827607,-2.851560927
-0.559239216,0.889034576,-2.182727093
-0.538457154,0.77747393,-1.687831166
1.189468098,1.582450781,0.823243965
0.509744331,0.786751551,1.018810492
-0.159750762,1.019851735,-1.77488405
-2.802346236,0.015562218,0.9699544
-0.389974465,1.744675688,-1.175705136
1.00500745,1.568553136,0.765904347
0.574469582,0.804543667,0.499203371
-0.929080282,1.048903255,-1.42085127
-0.552284931,1.412264385,-1.173405944
2.368967956,2.467150595,1.655702581
0.652287034,1.085603452,0.282126985
0.049897743,2.318157389,-1.397135759
2.871331718,3.089851142,1.207122569
2.74359523,2.099524809,2.698241117
0.847890063,0.71942188,1.230231967
-0.708995985,1.157743467,-1.13838789
-1.526703045,0.494026999,-0.842303118
-1.342721149,0.479378546,-1.608892034
0.555750072,0.449528156,0.965141019
-0.580623233,-1.531346371,0.634073202
-1.62534108,0.123402936,-0.669825513
1.142785601,1.556446792,1.039664368
1.975249819,2.071318806,1.788645591
-0.445528694,1.654270218,-0.951361774
2.868735931,2.445641719,2.018031497
-0.67097298,1.496269901,-1.236541563
2.469267049,1.376070472,1.726627264
0.69499896,0.43997803,1.40579645
0.171030621,0.585731665,0.341998664
-0.154936344,2.134245214,-1.536518324
-0.41811676,1.620950329,-1.572967837
1.36178335,1.767981841,0.849514518
-1.578308962,0.87738988,0.030481976
1.433794815,1.583785151,1.102078472
-0.129587142,-0.200158048,0.610924635
0.494896355,0.987836744,0.790525041
-1.90237023,-0.497002084,-0.760342699
0.273253788,-0.070746881,-0.077318951
-0.196628615,-0.166142696,0.276806708
1.703369814,1.950403403,1.643704937
-1.35141071,0.112275132,-0.9519637
1.862862154,1.628248916,1.521276666
0.576815855,0.499098915,0.278847596
-1.130231443,1.756551853,0.18895266
1.337728439,1.502486172,1.251180977
1.538749456,1.543370426,1.398606246
3.276877745,3.738093198,2.472523389
0.29883633,0.837673275,-0.183570853
-0.888071805,1.011598669,-0.654445756
1.478002305,1.724208155,1.058637399
0.061856272,-0.406026024,0.716324269
-0.813729259,1.810338564,-0.992432401
-1.91947128,1.146740367,0.607791216
-1.133140672,0.766889088,-0.871749913
1.854125156,2.394425925,0.942371611
2.032853442,1.791275846,2.070335733
2.555698169,3.293814515,1.530283904
-0.484283628,2.47996496,-0.824167895
2.396094263,3.486772412,1.252680921
-0.093273797,2.692661105,-0.47571153
0.36961783,4.044678181,-0.532809038
-0.699005872,0.595489924,-1.961843122
-1.567152154,1.1076376,0.405448224
1.742482844,2.091683656,1.52428514
1.794606656,2.081198624,1.421892
1.292263444,1.74324684,1.320248982
-0.305256832,0.688754087,-2.260247486
-1.354808101,1.539956937,-0.010864592
-0.22323169,0.347530446,-0.043161537
-0.47841564,1.542999023,-1.207417938
0.545530704,0.31038707,0.703185805
-0.550775067,0.543909247,-2.233338416
1.494615408,1.523775005,1.24232764
0.512412051,1.939464812,0.23013207
-1.408192134,-0.280202334,-1.08736284
-1.514060409,0.584295333,-0.721713275
-0.418998589,1.575645735,-1.1057795
0.993698418,0.719791636,0.765541854
-0.144820403,1.668835511,-1.802902815
0.302224305,0.4272396,0.365632381
2.458809882,3.000060901,1.40762243
-1.126480726,1.527749285,-0.597065892
-0.54827551,1.098047691,-1.773885337
-1.099196791,1.198265879,-0.909880156
0.606733737,0.547922505,0.866111436
0.525368651,0.897400496,1.451540748
1.418272737,1.525014816,1.04541035
-1.110391609,0.045591155,-1.780781322
-1.070132892,0.34680407,-1.746274013
0.536655972,0.220065685,1.02231221
0.65591129,0.899789215,0.301738019
1.13823022,0.970708249,1.269058667
-0.463225994,-0.064358418,-2.83454689
2.594962143,2.08939737,1.773816471
1.275395146,0.743000616,1.134008912
-1.288696548,0.916952549,-0.552027709
-1.918901224,0.991653212,0.29173101
2.516176603,2.500235424,1.591499455
-0.470864795,2.16480102,-0.775529056
0.399391999,-0.40207975,1.223125024
0.184347476,2.39762185,-1.506247087
-0.093833109,2.183592574,-1.154922733
0.002212777,2.570140772,-1.210955849
-1.351491512,0.60707414,-1.122426071
-1.072719559,1.735418621,-0.25633276
-1.490162798,1.090260215,-0.507057294
1.686534273,1.765818078,1.43014239
0.687204476,1.254180983,0.903892611
-1.592977335,0.43020925,-0.266566718
0.084410726,-0.302291183,0.5923212
-0.867873426,1.915711717,-0.27636624
1.309554328,0.965187387,0.989253443
0.701188356,0.680224929,0.977678729
-0.891278318,0.778700865,-0.885310319
0.970217804,-0.272989716,1.334354457
-0.001735927,-0.263760352,0.529673997
2.52356703,2.377339052,2.034090822
0.429097155,1.234904198,0.471206905
-0.189070907,1.258272325,-2.169186937
-1.328185923,0.283608066,-0.917061127
-1.749317922,0.637046191,-0.591327093
2.21943932,3.273349506,1.063147067
3.138104884,3.199800419,1.602918169
1.771575179,1.941363105,1.526386647
-0.158464478,0.036348561,0.597100278
-0.097626751,1.917269904,-1.21943806
-1.845677803,-0.199568803,-0.744460243
-1.586683973,0.030585324,-0.931793621
-1.898543729,1.198286385,-0.105334608
1.314721024,1.273236929,1.12241704
-0.982623558,-1.629067085,0.269939813
1.564234772,2.208738694,1.564654926
-0.668766461,0.684930528,-1.784845315
0.942688291,0.618737675,0.723570267
2.653288496,2.386380001,1.823800922
-0.732557428,1.110506201,-1.349463645
2.320912436,2.79035877,1.640897069
-0.292483054,1.545581723,-1.412298942
-1.605792865,0.879724439,-0.176293213
2.078193375,2.247757468,1.434253653
3.312332571,4.032464296,2.254879223
-1.40160336,0.968249866,0.000125887
0.07983588,0.465661429,0.109683151
0.342482307,1.243034376,0.149755034
2.018080703,2.164206664,0.931864824
3.135511837,2.358723702,2.188607061
-0.617687796,-0.008282648,-2.309141277
0.77273066,0.683574838,1.082026253
0.601289891,0.850149995,0.664867933
-1.889182775,-0.565217876,-0.466052997
-0.850324267,-0.558311214,-0.101497024
-0.490954833,2.355570412,-1.166594178
-2.180818978,-0.205651573,-0.781083763
-1.989994897,0.826769588,0.218434244
0.482851683,0.534388186,0.306249544
-1.254697649,1.166479418,-0.171098177
1.585870935,1.821819505,1.32079075
1.759004135,2.210402802,1.130903322
1.652199305,1.976672753,1.374162876
-1.309676653,1.011021859,-0.795926597
0.287096759,0.0923808,0.268229216
-1.277295528,0.005518059,-1.472674654
0.285719758,2.61236893,-1.772727687
-0.796529247,0.873505562,-1.747729144
1.321198217,0.728809155,0.956481358
-0.643957425,1.059905823,-1.525399645
-0.200205703,1.855822604,-1.585919952
0.94355162,1.044711276,0.905432922
-1.986161345,-0.552722014,-0.83490679
-0.746521976,0.049082152,-2.517423128
-1.123871888,1.254620053,-0.200875717
2.132384469,2.799471768,1.410610233
-1.93622045,1.467799622,1.005642675
-0.613423756,2.427961149,-0.535328395
1.819432029,1.530729662,1.452571783
1.194795308,1.297287715,0.868880976
-0.78377006,1.423865886,-0.802535639
1.916327187,2.309865429,1.564709514
0.830760751,1.270441163,0.717478692
-1.010786112,2.361058947,0.353431496
2.750141095,2.156393672,1.95933792
-1.013068896,0.428408648,-1.636741839
-0.941444805,0.127044172,-1.63224339
-2.004314592,0.585831891,0.252703628
0.151346011,0.564485899,0.609512134
-0.706004308,1.425309647,-1.272971626
-1.202635444,0.991654972,-0.021759988
-1.827389592,0.140508564,-0.395450017
-0.594022201,0.244031007,-2.480237644
-2.284018113,-1.092139539,-1.138286995
-0.124330611,2.512954776,-0.55623309
-1.836377728,0.511219023,-0.341451943
0.431652735,-0.052122083,1.215015542
1.241605467,0.773062776,1.122934484
0.61310001,0.862603412,0.8811598
0.886223792,0.853958912,0.758894728
1.318730428,1.339099718,1.519274288
-1.455553338,0.742991995,-0.574707402
2.386957979,1.64132434,1.656643879
-1.694043705,1.083264007,0.508158832
1.165789301,1.380428246,0.842849388
1.377042297,1.137075786,1.03823079
-0.869191331,-0.128675342,-1.898388266
1.813113888,2.06571519,1.520313259
-0.64386362,-1.740184438,0.61473925
1.957053774,1.489681001,1.655303551
-1.986366356,-0.711920525,-1.353138929
-1.599569289,0.365463975,-1.071587162
1.318013467,1.679290988,1.294121767
-0.913375832,1.299932233,-0.727813179
-1.826742391,0.19503714,-0.44885698
-1.186780172,1.225298671,-0.362490388
2.656543327,2.037620409,2.020383069
1.212770194,0.883232289,0.928859677
-1.236737667,0.881397857,-0.855274464
-0.228557145,1.910321015,-1.220383176
0.861325022,1.015962352,0.878787927
0.180706252,0.076322347,0.90133045
0.324412438,1.499217819,-2.736347925
-0.782183171,1.195060152,-1.739792404
-1.37638803,0.815398154,-0.94625879
-0.194616046,-0.34154882,0.432980184
-0.920935978,1.187693718,-0.632576464
-0.739915394,1.579511644,-0.846872279
0.780530502,1.40261879,0.104595026
-0.499845541,1.228218884,-1.919866228
2.349982493,2.214496673,1.568507232
-1.906032138,-0.650077035,-0.733929556
-1.702734011,-0.539299114,-0.953058902
-0.070671122,-0.185608278,1.215475671
2.044663371,2.169411191,1.433705081
-0.522079282,0.457107594,-1.448905764
0.16010623,0.009066167,0.386841732
-0.726118642,0.921967112,-1.302077313
1.031051571,1.580711756,1.184373713
-1.054319175,-1.101953727,-0.221474349
-0.583850777,1.760503825,-1.320948463
-0.040762246,0.23381768,0.388641353
-2.088333628,0.42091859,0.7338387
1.617802116,1.12346984,1.498088628
-0.082807765,-1.175050656,0.884297895
0.470120387,0.555468924,0.859994357
-0.102435877,0.529641035,0.764211282
-1.023916469,1.289866569,-0.41530989
-0.596579603,1.716466615,-0.408364674
0.674974529,1.139585273,0.774306021
-0.913050556,1.185682179,-0.964779025
-1.914175581,0.523486037,0.075013832
-0.231447185,0.04129174,0.701138778
-1.169450587,-1.169740277,0.221659633
0.920327114,0.56440147,0.903530804
-1.391725952,-0.620920723,-1.609511236
0.240100275,0.142421124,0.738722066
1.225613733,1.005067174,0.781576638
-1.526432391,1.271130872,-0.250771514
-1.20964272,0.0791124,-1.106211685
1.412207706,1.137653595,1.290814341
-0.911427809,0.658646736,-1.925088181
-1.165797737,-0.464111472,0.047328696
0.45625849,0.46950414,0.85642566
-1.214634065,-0.132150149,-1.782528473
-1.208725553,0.572415077,-1.160313002
1.490485489,0.697225092,1.976130731
-1.820587821,0.250919926,-0.78884058
1.525498271,1.424652607,1.323425805
-1.055747284,0.960186916,-0.639081587
0.003547731,1.68119858,-2.078589542
-0.137016049,0.184372545,0.49791391
-2.083129501,-0.275246755,-0.405217885
-0.011648161,-0.343015193,0.645034787
-0.415036346,1.660436056,-0.947259471
2.799550579,2.397766679,2.544107864
-0.327985795,-0.000817193,0.341131402
-1.638161341,0.736142082,-0.357132343
1.629376285,2.030944787,0.848002632
-0.18509595,-0.171393826,0.145247246
0.886476032,0.739974787,1.041358524
-1.124392355,0.810475322,-0.428758662
0.588698382,0.594417629,1.033329914
1.950896754,1.934457242,1.85768638
-0.636285688,0.828864592,-1.438079723
1.257014171,1.575876668,0.509083483
-0.84734259,1.909089082,-0.101762911
1.059764036,1.103542781,0.886633448
-1.202569161,0.93930953,-0.841111148
-0.158798576,1.683695392,-1.481459098
-1.201354293,0.246679622,-1.559081206
0.758504358,-0.235532865,1.078181053
1.448150869,1.625809957,1.775405413
-0.605946001,-0.551064206,0.678284116
1.704668007,1.025224569,1.399386229
0.155329829,-0.346459376,0.846439147
1.279856756,0.809551622,1.255093909
-0.018867509,1.82979417,-2.412367139
0.622522653,0.99034389,0.588483397
-2.530466746,-0.078608236,0.052419605
-0.886719399,-0.27162162,-2.584687908
0.523991028,-0.151438764,0.702906393
-0.944343705,0.921501353,-1.262393449
-0.37250504,1.07643191,-1.872311026
-0.797304495,1.675780602,-0.840459871
-0.525438415,2.240633296,-0.794431299
2.320214407,3.058205513,1.595279452
1.587706175,2.275817706,0.814880066
-0.937413602,1.307272775,-0.157461996
-1.16510947,0.886160372,-0.957111915
1.611156813,1.093403919,1.190896547
-1.047723381,0.12251874,-1.676400837
-1.540824026,0.852714852,-0.342450481
1.463442744,0.655533319,1.524770448
-0.926936513,1.515347684,-1.028257901
1.403796072,0.852481132,1.490361686
1.091489975,0.82108277,0.790520351
-1.76644832,-0.113402641,-0.871683903
0.883881403,1.118206433,1.079830336
-1.89468729,0.125359703,-0.758852309
1.862224713,2.253314839,1.691752021
0.314968358,-0.566321457,0.995945152
-0.26021797,-0.734662169,0.712006363
-0.928483996,0.182533486,-1.610850196
1.748690408,1.872408965,1.084655599
-0.266171629,2.25684035,-0.939248566
-0.303477387,1.079710487,-2.156084492
-0.047935398,-0.338702765,0.612002596
-0.848435413,1.764924059,-0.872805918
1.292331744,1.483670187,1.351743336
3.328948525,3.449672443,2.633305954
-1.214482327,0.348689822,-0.891592497
-1.664675268,0.327699172,-0.322347689
-0.886947245,1.925818813,-1.106173289
-1.306240584,-1.193961659,-0.231924098
-0.181038568,2.757960553,-0.863662758
1.225342939,1.805444972,0.549005697
0.261357374,1.535713007,-2.478471801
1.685293365,1.897185344,1.578025801
1.958559816,3.343842038,0.854477977
-0.682065135,-0.916709528,0.439452689
1.717583467,2.039378429,1.369146869
1.707141417,2.374374537,1.106782609
-1.441570338,1.116280096,0.047133074
-0.196312296,0.019078024,0.379478477
-0.850364532,1.84661016,-0.397848213
2.67347281,2.091433091,2.078106659
-0.976500191,1.180680592,-0.787392683
-0.827610822,1.10780705,-1.350993907
-0.807251206,1.324964618,-0.992622999
-5.70E-05,1.704468978,-1.918803525
1.375728777,1.856045987,0.996521712
1.457304268,0.989452548,0.867137358
-1.376268613,1.088747238,-0.914684319
-0.136222203,1.999510318,-1.702870358
-1.716294515,0.29303965,-0.261201838
2.42413078,2.328253581,1.84049043
-0.009708969,1.800874082,-1.575934563
-0.277074289,2.208896588,-1.025929338
-0.620677883,0.420698923,-1.953342629
-2.284038163,-0.112108815,-0.001912126
0.183855972,0.115427313,0.306774881
0.38223409,0.363527551,1.284692743
1.412936155,1.460241532,1.009110371
2.257869297,2.070367965,1.535316744
-1.74245934,0.24551803,-0.654331222
-0.696097624,1.024930939,-1.545978006
1.094172075,0.678882342,1.101046919
-0.932648451,-0.917595214,0.203650512
0.90745204,1.113212397,0.828643059
-0.968666526,-0.505040842,-0.682106114
2.249768659,1.191305074,2.075822047
-0.767935578,0.596339412,-1.941512216
-1.673283449,0.112045816,-0.338970887
-0.581328576,-0.400268372,0.380522239
0.761533414,1.376217736,0.871512489
1.361351416,0.749901923,1.081738341
-2.217085263,0.117354442,-0.155352669
-1.288785571,0.646984909,-1.190962344
1.643753146,2.068081143,0.852525143
-1.004191764,0.694768137,-1.567449423
0.074961084,0.175873542,0.050987979
-0.836467765,1.685402451,-0.550009752
-2.308204504,-0.059248537,0.408580783
-0.684797922,0.398411983,-2.51013854
2.468889612,2.908985073,2.136770096
0.095685956,0.125867718,0.428740409
1.416388715,2.050506576,1.3781445
0.879933636,2.908106319,-1.824406967
0.876179589,1.313905103,0.801549906
-1.282941861,-2.262113151,0.527072242
-1.119636542,1.200597147,-0.114616607
0.883760595,0.70661544,0.897700324
1.956273982,1.886617805,1.053323896
0.972251032,1.172392905,0.540389931
-0.588839124,0.867988001,-2.05046559
1.222521538,1.130122265,1.41719363
0.233370391,0.242077255,0.44546834
-1.283679049,-2.405421368,0.262368782
-1.959919153,0.734566687,-0.430104694
-2.06734478,0.033309581,0.204243107
-0.683652568,0.806139796,-2.268487634
0.521180658,2.733829217,-2.493206828
-1.285979685,0.061262058,-1.710945645
1.46330202,1.509584785,1.307106379
-1.715122531,0.572025831,-0.188773698
-0.505326479,1.945474787,-0.768502474
-0.161049378,0.102245146,0.267519314
-0.19913259,1.323521653,-1.919562991
-1.861401352,-0.011427056,-0.543759018
-0.491155398,1.40662664,-1.034833129
2.37534369,2.9644056,1.629592861
-0.051681704,-0.50210077,0.767946054
-0.607275816,2.188648143,-0.660062952
1.016986835,1.371265806,0.257675365
